lat	long	Type
43.69805015	-69.47848355	Restricted De Facto MPAs
43.69805015	-69.47348355	Restricted De Facto MPAs
43.69805015	-69.46848355	Restricted De Facto MPAs
43.69805015	-69.46348355	Restricted De Facto MPAs
43.69805015	-69.45848355	Restricted De Facto MPAs
43.69805015	-69.45348355	Restricted De Facto MPAs
43.69305015	-69.82348355	Restricted De Facto MPAs
43.69305015	-69.81848355	Restricted De Facto MPAs
43.69305015	-69.81348355	Restricted De Facto MPAs
43.69305015	-69.80848355	Restricted De Facto MPAs
43.69305015	-69.80348355	Restricted De Facto MPAs
43.69305015	-69.79848355	Restricted De Facto MPAs
43.69305015	-69.79348355	Restricted De Facto MPAs
43.69305015	-69.78848355	Restricted De Facto MPAs
43.69305015	-69.78348355	Restricted De Facto MPAs
43.69305015	-69.77848355	Restricted De Facto MPAs
43.69305015	-69.77348355	Restricted De Facto MPAs
43.69305015	-69.76848355	Restricted De Facto MPAs
43.69305015	-69.47848355	Restricted De Facto MPAs
43.69305015	-69.47348355	Restricted De Facto MPAs
43.69305015	-69.46848355	Restricted De Facto MPAs
43.69305015	-69.46348355	Restricted De Facto MPAs
43.68805015	-69.82348355	Restricted De Facto MPAs
43.68805015	-69.81848355	Restricted De Facto MPAs
43.68805015	-69.81348355	Restricted De Facto MPAs
43.68805015	-69.80848355	Restricted De Facto MPAs
43.68805015	-69.80348355	Restricted De Facto MPAs
43.68805015	-69.79848355	Restricted De Facto MPAs
43.68805015	-69.79348355	Restricted De Facto MPAs
43.68805015	-69.78848355	Restricted De Facto MPAs
43.68805015	-69.78348355	Restricted De Facto MPAs
43.68805015	-69.77848355	Restricted De Facto MPAs
43.68805015	-69.77348355	Restricted De Facto MPAs
43.68805015	-69.76848355	Restricted De Facto MPAs
43.68305015	-69.82348355	Restricted De Facto MPAs
43.68305015	-69.81848355	Restricted De Facto MPAs
43.68305015	-69.81348355	Restricted De Facto MPAs
43.68305015	-69.80848355	Restricted De Facto MPAs
43.68305015	-69.80348355	Restricted De Facto MPAs
43.68305015	-69.79848355	Restricted De Facto MPAs
43.68305015	-69.79348355	Restricted De Facto MPAs
43.68305015	-69.78848355	Restricted De Facto MPAs
43.68305015	-69.78348355	Restricted De Facto MPAs
43.68305015	-69.77848355	Restricted De Facto MPAs
43.68305015	-69.77348355	Restricted De Facto MPAs
43.68305015	-69.76848355	Restricted De Facto MPAs
43.67805015	-69.82348355	Restricted De Facto MPAs
43.67805015	-69.81848355	Restricted De Facto MPAs
43.67805015	-69.81348355	Restricted De Facto MPAs
43.67805015	-69.80848355	Restricted De Facto MPAs
43.67805015	-69.80348355	Restricted De Facto MPAs
43.67805015	-69.79848355	Restricted De Facto MPAs
43.67805015	-69.79348355	Restricted De Facto MPAs
43.67805015	-69.78848355	Restricted De Facto MPAs
43.67805015	-69.78348355	Restricted De Facto MPAs
43.67805015	-69.77848355	Restricted De Facto MPAs
43.67805015	-69.77348355	Restricted De Facto MPAs
43.67805015	-69.76848355	Restricted De Facto MPAs
43.67305015	-69.82348355	Restricted De Facto MPAs
43.67305015	-69.81848355	Restricted De Facto MPAs
43.67305015	-69.81348355	Restricted De Facto MPAs
43.67305015	-69.80848355	Restricted De Facto MPAs
43.67305015	-69.80348355	Restricted De Facto MPAs
43.67305015	-69.79848355	Restricted De Facto MPAs
43.67305015	-69.79348355	Restricted De Facto MPAs
43.67305015	-69.78848355	Restricted De Facto MPAs
43.67305015	-69.78348355	Restricted De Facto MPAs
43.67305015	-69.77848355	Restricted De Facto MPAs
43.67305015	-69.77348355	Restricted De Facto MPAs
43.67305015	-69.76848355	Restricted De Facto MPAs
43.66805015	-70.23348355	Restricted De Facto MPAs
43.66805015	-70.22848355	Restricted De Facto MPAs
43.66805015	-70.22348355	Restricted De Facto MPAs
43.66805015	-70.20348355	Restricted De Facto MPAs
43.66805015	-69.82348355	Restricted De Facto MPAs
43.66805015	-69.81848355	Restricted De Facto MPAs
43.66805015	-69.81348355	Restricted De Facto MPAs
43.66805015	-69.80848355	Restricted De Facto MPAs
43.66805015	-69.80348355	Restricted De Facto MPAs
43.66805015	-69.79848355	Restricted De Facto MPAs
43.66805015	-69.79348355	Restricted De Facto MPAs
43.66805015	-69.78848355	Restricted De Facto MPAs
43.66805015	-69.78348355	Restricted De Facto MPAs
43.66805015	-69.77848355	Restricted De Facto MPAs
43.66805015	-69.77348355	Restricted De Facto MPAs
43.66805015	-69.76848355	Restricted De Facto MPAs
43.66305015	-70.23848355	Restricted De Facto MPAs
43.66305015	-70.23348355	Restricted De Facto MPAs
43.66305015	-70.22848355	Restricted De Facto MPAs
